day,product,market_inventory,shed_quantity,desired_sell_quantity,base_cap,cadence_adjusted_cap,min_acceptable_price,current_price,price_after_proposed_sale,expected_future_price,recommended_quantity,liquidating,actual_sold,decision,revenue,agent,seed,pairing
7,WHEAT,9949,2,2,2,2,20.0,32,32,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WOOL,9993,6,6,5,5,140.0,218,209,,5,False,5,cap-bound,1090,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9949,2,2,2,3,29.075333426539576,32,32,34.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WOOL,9993,6,6,5,7,165.00621820237419,218,206,214.0,6,False,6,inventory-bound,1308,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9946,2,2,2,2,20.0,32,32,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WOOL,10003,1,1,5,5,140.0,199,199,,1,False,1,inventory-bound,199,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9946,2,2,2,3,29.930490292026033,32,32,35.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9946,2,2,2,2,20.0,32,32,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9946,2,2,2,3,29.930490292026033,32,32,35.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9942,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9940,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9938,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9936,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,20.0,33,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
7,WHEAT,9934,1,1,1,1,29.930762384918754,33,33,35.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9934,2,2,2,2,20.0,33,33,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9934,2,2,2,3,29.206340240481463,33,33,35.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9931,2,2,2,2,20.0,33,33,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9931,2,2,2,3,29.206340240481463,33,33,35.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9931,2,2,2,2,20.0,33,33,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9931,2,2,2,3,29.206340240481463,33,33,35.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,20.0,34,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,30.041093204695258,34,33,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,20.0,34,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,30.041093204695258,34,33,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,20.0,34,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,30.041093204695258,34,33,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,20.0,34,33,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9927,1,1,1,1,30.041093204695258,34,33,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9925,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9923,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9921,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
8,WHEAT,9919,1,1,1,1,30.041093204695258,34,34,36.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9919,2,2,2,2,20.0,34,34,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9919,2,2,2,3,30.109742632733557,34,34,37.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,2,20.0,34,34,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,3,30.109742632733557,34,34,37.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,2,20.0,34,34,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,3,30.109742632733557,34,34,37.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,2,20.0,34,34,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9915,2,2,2,3,30.109742632733557,34,34,37.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,30.110043727148934,34,34,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,30.110043727148934,34,34,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,20.0,34,34,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9910,1,1,1,1,30.110043727148934,34,34,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9907,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9904,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9901,1,1,1,1,30.110043727148934,35,35,37.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,30.923828692747552,35,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,30.923828692747552,35,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,20.0,35,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
9,WHEAT,9898,1,1,1,1,30.923828692747552,35,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9898,2,2,2,2,20.0,35,35,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WOOL,10002,4,4,5,5,140.0,200,198,,4,False,4,inventory-bound,800,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9898,2,2,2,3,30.137296565081392,35,35,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WOOL,10002,4,4,5,7,145.56913290927352,200,198,199.0,4,False,4,inventory-bound,800,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9894,2,2,2,2,20.0,35,35,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9894,2,2,2,3,30.137296565081392,35,35,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9894,2,2,2,2,20.0,35,35,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9894,2,2,2,3,30.137296565081392,35,35,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,20.0,36,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,30.1376137964428,36,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,20.0,36,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,30.1376137964428,36,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,20.0,36,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,30.1376137964428,36,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,20.0,36,35,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9889,1,1,1,1,30.1376137964428,36,35,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9886,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9883,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9880,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
10,WHEAT,9877,1,1,1,1,30.1376137964428,36,36,38.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
11,WHEAT,9877,2,2,2,2,20.0,36,36,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,STRAWBERRY,9941,6,6,10,10,90.0,185,181,,6,False,6,inventory-bound,1110,agent_a,1,agent_a_vs_agent_d_robust
11,MELON,9989,60,60,15,15,180.0,272,250,,15,False,15,cap-bound,4080,agent_a,1,agent_a_vs_agent_d_robust
11,WHEAT,9877,2,2,2,3,29.351071891888996,36,36,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
11,STRAWBERRY,9941,6,6,10,15,54.78901227352425,185,181,93.0,6,False,6,inventory-bound,1110,agent_d_robust,1,agent_a_vs_agent_d_robust
11,MELON,9989,60,60,15,22,6.106244175209693,272,249,13.0,22,False,22,cap-bound,5984,agent_d_robust,1,agent_a_vs_agent_d_robust
11,WHEAT,9873,2,2,2,2,20.0,36,36,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,MELON,10025,45,45,15,15,180.0,244,234,,15,False,15,cap-bound,3660,agent_a,1,agent_a_vs_agent_d_robust
11,WHEAT,9873,2,2,2,3,29.351071891888996,36,36,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
11,MELON,10025,38,38,15,22,5.213793103448276,244,228,10.0,22,False,22,cap-bound,5368,agent_d_robust,1,agent_a_vs_agent_d_robust
11,WHEAT,9873,2,2,2,2,20.0,36,36,,2,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,MELON,10062,30,30,15,15,180.0,212,191,,15,False,15,cap-bound,3180,agent_a,1,agent_a_vs_agent_d_robust
11,WHEAT,9873,2,2,2,3,29.351071891888996,36,36,38.0,2,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
11,MELON,10062,16,16,15,22,5.85819449825649,212,189,10.0,16,False,16,inventory-bound,3392,agent_d_robust,1,agent_a_vs_agent_d_robust
11,MELON,10093,15,15,15,15,180.0,164,164,,0,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,MELON,10093,15,15,15,15,180.0,164,164,,0,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,WHEAT,9868,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,MELON,10093,15,15,15,15,180.0,164,164,,0,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
11,WHEAT,9868,1,1,1,1,30.12380322210979,36,36,39.0,1,False,0,no-sell,0,agent_d_robust,1,agent_a_vs_agent_d_robust
11,WHEAT,9868,1,1,1,1,20.0,36,36,,1,False,0,no-sell,0,agent_a,1,agent_a_vs_agent_d_robust
